algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
ddpg,2,175000,17.5,22.841666666666665,0.2,0.2,89.0,0.08831688414866906,0.08190415586700658
ddpg,2,200000,20.0,26.466666666666665,0.1,0.1,85.0,0.05588039104545841,0.05280429815288083
ddpg,2,225000,22.5,30.0,0.0,0.0,,0.12066294092784073,0.08998340878322687
ddpg,2,250000,25.0,33.56666666666667,0.0,0.0,,0.07199729006642161,0.0691296360921226
ddpg,2,275000,27.5,37.18333333333333,0.1,0.1,74.0,0.08840483979248097,0.0842123315037798
ddpg,2,300000,30.0,40.78333333333333,0.5,0.5,66.2,0.11737203797386819,0.06537734550208596
ddpg,2,325000,32.5,44.475,0.3,0.3,76.33333333333333,0.08209912106797114,0.06643662524922977
ddpg,2,350000,35.0,48.13333333333333,0.1,0.1,76.0,0.04401517688045633,0.039021388787276005
ddpg,2,375000,37.5,51.833333333333336,0.0,0.0,,0.10265632751437934,0.10121361278546677
ddpg,2,400000,40.0,55.5,0.0,0.0,,0.09970240746791738,0.08126170042113864
ddpg,2,425000,42.5,59.266666666666666,0.1,0.1,92.0,0.07548384814307627,0.06701566167062906
ddpg,2,450000,45.0,63.0,0.3,0.3,82.33333333333333,0.029252118743819767,0.02752104278385431
ddpg,2,475000,47.5,66.775,0.3,0.3,77.0,0.05749180151963246,0.045220994788887706
ddpg,2,500000,50.0,70.56666666666666,0.1,0.1,65.0,0.12089468966505874,0.08852652526647647
ddpg,2,525000,52.5,74.28333333333333,0.0,0.0,,0.12933232611953382,0.10726291784554536
ddpg,2,550000,55.0,78.1,0.1,0.1,73.0,0.07157365320278017,0.059653039559026746
ddpg,2,575000,57.5,81.83333333333333,0.4,0.4,76.25,0.040005953385483205,0.03821724330125094
ddpg,2,600000,60.0,85.5,0.4,0.4,78.0,0.0310799386959519,0.027004831507619415
ddpg,2,625000,62.5,89.18333333333334,0.6,0.6,75.83333333333333,0.06136204426241133,0.025914629265646177
ddpg,2,650000,65.0,92.8,0.1,0.1,80.0,0.07295736966613092,0.06669031827547096
ddpg,2,675000,67.5,96.48333333333333,0.1,0.1,74.0,0.07852356804746786,0.058728665108726694
ddpg,2,700000,70.0,100.26666666666667,0.2,0.2,76.0,0.17362330768577988,0.13253295366248302
ddpg,2,725000,72.5,104.16666666666667,0.1,0.1,86.0,0.10863019006539758,0.09940950379524785
ddpg,2,750000,75.0,107.96666666666667,0.0,0.0,,0.06837246181923826,0.06837246181923826
ddpg,2,775000,77.5,111.78333333333333,0.1,0.1,78.0,0.12294926250159266,0.11029768854450568
ddpg,2,800000,80.0,115.6,0.0,0.0,,0.1270119894143535,0.11390701476048518
ddpg,2,825000,82.5,119.35833333333333,0.0,0.0,,0.06163693035227934,0.057158067595275766
ddpg,2,850000,85.0,123.01666666666667,0.6,0.6,87.83333333333333,0.055334246984747405,0.050805060107783226
ddpg,2,875000,87.5,126.74166666666666,0.3,0.3,91.0,0.033179467224257915,0.029110379161622853
ddpg,2,900000,90.0,130.41666666666666,0.0,0.0,,0.0988147871802849,0.08108219170672679
